date,value_usd,value_cny,value_jpy,value_krw
2023-05-18,197117.2188641242,1379248.8921141636,27126088.56253316,262983942.27838463
2023-05-19,196933.1893880868,1385444.6806641296,27298877.728310645,262854603.23452312
2023-05-22,204734.357404029,1434553.1688942907,28190283.344409924,271111275.4333494
2023-05-23,203704.1791929002,1432223.7134873618,28248065.325925313,267632652.78602415
2023-05-24,200184.8215378035,1412584.1746993563,27745217.29679024,264211928.0521706
2023-05-25,202374.7151876705,1428725.0142819164,28187358.46735789,266835113.51674163
2023-05-26,206938.4215877592,1464585.984945207,28974896.561576437,275412279.01100916
2023-05-29,206938.4215877592,1459909.1766173237,29151622.80136607,273661588.0349751
2023-05-30,208596.0440667503,1475253.8024532783,29295435.773202214,276304226.9181113
2023-05-31,206813.6234594668,1464033.6404695653,28910891.498341143,272950560.17130095
2023-06-01,205575.451008785,1461805.9170332684,28601095.566923782,271717294.56059694
2023-06-02,202569.2997451362,1436824.0430922508,28106085.403607447,265943100.3087388
2023-06-05,203055.5110440957,1438404.629134165,28469804.240015034,265015872.72992367
2023-06-06,203019.4609253075,1442453.26987431,28297460.710074294,263882673.03386444
2023-06-07,200911.3965583655,1430248.0498196925,28032563.021219287,261024076.56397003
2023-06-08,203434.3719713466,1450242.9509093354,28460265.611288156,266161319.3082229
2023-06-09,204518.5146585015,1454372.061439536,28400055.9326531,265123477.10844064
2023-06-12,208117.0559666542,1483375.1281079242,29005482.623362668,267782122.46282795
2023-06-13,207654.8750515509,1483611.0202933103,28959550.328273404,266749290.25690672
2023-06-14,208974.5533877402,1497616.13685324,29293426.388182357,264900322.3204944
2023-06-15,209567.9815213561,1501051.6244448647,29334698.397254765,266987510.6827126
2023-06-16,206386.518226371,1469451.371119939,28949425.170509197,262121207.58634183
2023-06-19,206386.518226371,1470627.7742738293,29279437.006766647,263413189.25430417
2023-06-20,206875.4070313815,1481310.664507504,29355413.796096813,265470795.2501959
2023-06-21,205584.2987757807,1476259.7326491263,29056258.30656506,264698016.06355637
2023-06-22,207411.950936856,1488885.9486051267,29387785.333989047,267225410.3850862
2023-06-23,209155.0472104342,1501419.506400102,29915446.19335336,271527165.68201095
2023-06-26,210322.7236432503,1509801.6716730725,30189934.07447579,275032725.28076893
2023-06-27,212717.2317757767,1539328.2477454082,30516415.55957355,277098236.3774192
2023-06-28,215047.0892806648,1552360.4233903347,30941406.160068966,278830050.8001798
2023-06-29,216450.6224500161,1567838.4386544467,31253090.656540357,283336031.4578018
2023-06-30,218280.4037462673,1582925.8318871807,31602636.636104167,288800241.99743205
2023-07-03,217602.8346631136,1575966.769764134,31421413.03167011,286213019.0949322
2023-07-04,217603.7552914436,1575407.6675589934,31462021.355058085,284212259.5636644
2023-07-05,218437.7787966975,1575700.9173499777,31543727.19554257,282986142.43112165
2023-07-06,220790.2722153064,1599934.628580996,31901765.200536855,287683094.5854598
2023-07-07,220554.3252104716,1598842.4143157508,31749016.5505899,288754127.2559782
2023-07-10,222293.1955481527,1603022.9210563935,31612093.04570725,288396521.9968409
2023-07-11,224762.0806823766,1625164.7005819925,31758207.03989153,292087323.0956968
2023-07-12,228672.584240373,1648546.3943056972,32041144.24390225,295332931.55900997
2023-07-13,232285.462476765,1664395.024284764,32128564.20704467,296094267.6371446
2023-07-14,231793.0435949155,1657320.261703646,32004823.798988823,293642371.21845293
2023-07-17,235413.2514027205,1680921.2389908452,32647582.178924844,298584035.28007597
2023-07-18,238410.7501592807,1709548.125092138,33074485.912489846,301696872.10693496
2023-07-19,239852.8817369514,1721975.7938540953,33346024.910272975,303399490.0730193
2023-07-20,237181.8729814113,1713852.4959763803,33110116.764732167,300056407.62587
2023-07-21,237824.9515210799,1706750.7645910298,33263148.543894418,304035423.73234737
2023-07-24,238567.812423716,1712415.9007961913,33816987.41106174,306714713.7681779
2023-07-25,240759.4007020283,1729928.521864284,34072752.62843066,308299642.362991
2023-07-26,236976.1950379615,1690919.942073871,33393025.149527103,301936108.43688655
2023-07-27,236109.3449326111,1688181.8162681696,33141961.364593204,301079563.76652884
2023-07-28,234581.0187180802,1682673.1053666612,32574858.114105456,301173879.4846739
2023-07-31,236473.0241980809,1679620.596274129,33285468.994181376,300885914.80649155
2023-08-01,247778.3713518588,1758160.9896013844,35264560.65035386,316643427.48171294
2023-08-02,241329.5558779803,1731901.5577583257,34502886.8452044,311085875.8296587
2023-08-03,250927.2330622915,1804267.1766111008,35968911.79051772,325043608.63726443
2023-08-04,251585.3685316451,1802055.6777184675,35875572.14297311,326155277.80247355
2023-08-07,252671.7398774398,1801852.7114139984,35848057.53555382,329243923.02821314
2023-08-08,244251.9032894401,1756732.9640286404,34811758.752927974,319420426.52676535
2023-08-09,241574.9713041889,1743132.5204396355,34612378.73852157,318074528.09638506
2023-08-10,237497.3992554149,1712023.7522725835,34134789.89027001,311986087.12034416
2023-08-11,238992.8375433936,1724261.6250243215,34619069.44548208,315071417.0028972
2023-08-14,260621.3771639202,1874467.1309760632,37742406.23736881,346524785.3815993
2023-08-15,260936.1253077532,1893691.742195957,37949766.212639205,348281881.28390926
2023-08-16,234626.1459839156,1708430.2819818812,34163444.33367827,314103404.3282457
2023-08-17,233907.2323316401,1706821.074323978,34228345.391435266,314214592.11614394
2023-08-18,235138.8121306675,1711904.6078361117,34263018.04650214,314869670.2018265
2023-08-21,246316.0250162666,1793353.0833359323,35790948.29077644,329859042.0589388
2023-08-22,243439.6905675703,1752278.8927053714,35600135.17329819,326145888.6065998
2023-08-23,237024.742861187,1728479.2348409195,34549437.593675196,317539663.77924377
2023-08-24,238664.6623166404,1711344.96114147,34528333.64599396,316894172.252064
2023-08-25,243685.4350809791,1773177.0683667446,35594400.68965881,323277970.66870135
2023-08-28,245543.110301576,1789763.7309881877,35979678.96885889,325003312.54312235
2023-08-29,248291.2128499025,1809819.4795842248,36365725.44030419,328444568.7743826
2023-08-30,249832.062873812,1818627.5184836271,36472484.94364651,330045629.8097755
2023-08-31,286966.7462851485,2090150.9932425076,41925554.37854716,379665622.65967566
2023-09-01,289125.5256705415,2098155.0272385525,42059959.61974936,382987240.661109
2023-09-04,289125.5256705415,2064385.1658402337,42228808.92674096,380911303.77401614
2023-09-05,288604.6608111277,2098704.2329524397,42292992.52064043,380366498.57439744
2023-09-06,286946.4770621155,2095684.9005754543,42316281.910201885,382135226.1590015
2023-09-07,285709.7419256711,2090223.9009540167,42201900.27009895,380982501.32552546
2023-09-08,286110.9493298295,2096563.8144991244,42153010.559047416,381677734.34719807
2023-09-11,286888.7653325817,2074894.3063913635,42205068.94259345,383088290.6319096
2023-09-12,382900.5883782465,2790579.488100661,56163090.20474092,505597230.3270371
2023-09-13,382817.7503799177,2791085.9362449422,56334696.42449669,506888974.09042305
2023-09-14,384745.0267066642,2796634.6501254006,56690638.01190495,511622401.85862136
2023-09-15,431360.3800990488,3138534.9895626693,63617889.42096602,572441131.4645061
2023-09-18,432385.28218148,3145127.3040598673,63935945.17606995,574389275.580474
2023-09-19,437063.9640942212,3186458.536625329,64512824.67187166,581146485.3576969
2023-09-20,434011.2045126938,3166372.1436428092,64121685.11315923,576596918.117574
2023-09-21,440453.0466204176,3209140.897676362,65328435.88733391,586833197.1588435
2023-09-22,440782.1206264356,3220574.564357051,65078834.095423095,591163776.1149698
2023-09-25,441690.8526813005,3223238.997441791,65561942.67704128,589507128.4571136
2023-09-26,442203.5583770701,3232463.791380544,65804755.93666796,591867331.041815
2023-09-27,442622.2094488731,3235878.1866178764,65970626.322062865,599199816.0414119
2023-09-28,445143.4111834008,3253152.563269411,66548050.13023946,602198885.4793841
2023-09-29,449654.1904456051,3282430.6248338725,67150010.53650047,606066389.8004082
2023-10-02,451984.6068634745,3237836.9297271855,67589774.94647174,611056042.7359139
2023-10-03,455018.0817711651,3266984.3253087886,68184913.6614547,616180909.3076273
2023-10-04,457620.0984888246,3292256.274558151,68273258.19136482,622006376.9969974
2023-10-05,462526.2630055338,3330327.8515187455,68900688.68246114,624947001.24845
2023-10-06,467077.1285930385,3361881.048474113,69343670.34107688,628713867.2714959
2023-10-09,469854.7162425116,3430174.3559284564,70083531.35415189,631184024.5637197
2023-10-10,472110.8487171244,3441876.9314873237,70026783.96922152,635881388.1102704
2023-10-11,475783.0249277977,3470837.166848284,70714682.28366686,638448490.4571078
2023-10-12,478981.308950259,3495940.8796352553,71385455.96580426,641001531.3055867
2023-10-13,481509.1902630728,3515739.352705826,72125258.23894134,649238085.2279991
2023-10-16,486268.1373458493,3485618.6353087826,72729177.31266047,657468534.2027231
2023-10-17,487191.1831484794,3561026.514987181,72873084.2545568,656616793.8721064
2023-10-18,488618.0646840153,3572628.7035501148,73174954.21486764,661095350.4506452
2023-10-19,487866.1759696812,3568009.277954264,73054058.87351671,660844036.1055957
2023-10-20,488717.9976975617,3573115.024766413,73210934.46852612,662814000.2430042
2023-10-23,488243.9533334588,3571699.8162155845,73178006.16683857,658807079.390675
2023-10-24,491338.9728907614,3593702.3816203186,73587345.15685953,655662349.9953483
2023-10-25,493205.6195488461,3604839.873282517,73908836.88469526,662690806.0486958
2023-10-26,495151.2867665922,3622378.2685983586,74321221.30715096,669781269.3216034
2023-10-27,498070.657474032,3643337.052356797,74892890.98752832,672564714.679082
2023-10-30,503729.4266025217,3606047.846219472,75424919.24093424,682664178.912116
2023-10-31,510756.0910409712,3734699.613300686,76159347.40516153,688534936.0687732
2023-11-01,516094.9669229782,3775492.730525047,78082075.02221487,696810798.0879571
2023-11-02,525133.033539444,3841820.7600712175,79071904.94980267,707795290.0712811
2023-11-03,529414.9905376205,3872194.1822912106,79675364.65445033,706070213.1686232
2023-11-06,528804.2350001965,3859477.7091489346,79029266.76056553,691591312.723313
2023-11-07,529003.7374849995,3845116.566283467,79344740.52363011,686176029.9941117
2023-11-08,528580.7082019,3847063.252364249,79496422.07641011,689559988.7852433
2023-11-09,526508.1995456343,3832611.136952536,79431131.96323618,688735903.3570942
2023-11-10,531192.565116196,3868303.616945674,80395463.0065786,698624435.6123854
2023-11-13,531626.7338260603,3818036.876992,80524966.55613913,701545267.833412
2023-11-14,522354.4738950857,3807441.76022128,79212964.45887628,689022087.6736492
2023-11-15,523003.4588983586,3792873.3842767864,78704176.03532295,682122026.0035607
2023-11-16,523188.554642061,3790919.6292254454,79113955.19744505,681118243.8984853
2023-11-17,525127.6338683205,3802449.196840509,79139361.1123805,678701184.6618568
2023-11-20,541904.0584794986,3906965.690419641,81254178.87843704,701494803.7017109
2023-11-21,540862.061656258,3876628.8269212297,80243377.19144574,696711477.7031982
2023-11-22,530170.1227500454,3757262.642917296,78545760.31447387,686671010.0045941
2023-11-23,530170.1227500454,3792943.092178375,79239230.25741264,688579674.4031662
2023-11-24,532383.7997675264,3772365.128392739,79663247.21629483,692194797.5304676
2023-11-27,540701.9215415071,3829196.938164799,80873326.56618284,697391952.4723954
2023-11-28,540885.1464900996,3856673.3600183567,80295479.60320769,704519145.5434186
2023-11-29,541470.7851456658,3824841.3321119538,79630320.24176018,697159895.7012517
2023-11-30,542781.1245224688,3842293.302382104,79809994.31144042,699297481.448051
2023-12-01,545588.3929166064,3860256.1152421567,80746532.74414608,707442664.1092522
2023-12-04,543781.5960222618,3840076.874790008,79605821.90539494,706475579.6530482
2023-12-05,543280.9970958312,3876418.5704781744,80039957.28601353,710502914.6226969
2023-12-06,542094.3280222141,3873589.230315533,79788152.58576092,711970424.8840637
2023-12-07,546434.3315051781,3904054.7248718953,80426393.92686413,717861694.138387
2023-12-08,550070.7903322041,3932346.06592686,79363113.48754974,722110936.2172122
2023-12-11,552732.6958329896,3939104.830123384,80136845.54541972,727678126.9184161
2023-12-12,554987.9898401897,3981594.8367114887,81075424.38072003,729043320.43893
2023-12-13,562266.2956204902,4034822.9373726374,81686046.86547853,736647572.9782233
2023-12-14,565716.5320889351,4057149.253182217,80769043.60735089,730911422.2813904
2023-12-15,564775.5425636746,3991268.7592974887,80355703.37384586,729644843.7989862
2023-12-18,567194.5303225367,4010348.926645496,80719157.4625693,724006785.6721671
2023-12-19,570186.0068590654,4066566.6009188546,81378087.27093951,742912484.7069263
2023-12-20,563232.1238588482,3980699.358584795,81042911.5757828,730940126.6913801
2023-12-21,568544.465259597,4056053.0696084914,81599204.44473083,737390789.1815029
2023-12-22,570773.0979742244,4074463.759889001,81089738.02460974,737273296.1241345
2023-12-25,570773.2779742244,4042958.359874824,81245007.07954066,740498411.3510406
2023-12-26,572691.641898272,4086441.21076512,81453929.93642466,741395120.5702327
2023-12-27,574355.9545304873,4102279.969638553,81823323.06401178,743170681.9577501
2023-12-28,574463.4374194649,4101783.8358624633,81228556.73660178,743792285.9778608
2023-12-29,572833.1117642532,4071124.925308548,81015782.98698655,731989044.0605075
2024-01-01,572833.1117642532,4049128.133816801,80741970.47806258,740976831.6725748
2024-01-02,569644.1120471443,4026586.370416444,80391598.94427407,736857466.9135834
2024-01-03,565967.0516144611,4012480.009125884,80455045.65628667,740069833.2022665
2024-01-04,564938.8752991807,4010444.5818613544,80785690.27433543,739804421.7537636
2024-01-05,565436.7537622165,4020255.31924936,81855451.09295052,741428943.3707064
2024-01-08,573839.4580451533,4069956.3561852495,83043752.73198079,753525810.4120294
2024-01-09,571656.5205342973,4053044.730588168,82450017.67003562,749899051.6480607
2024-01-10,574199.8369301626,4077737.5619432433,82930530.60295051,757823225.175853
2024-01-11,574326.4064656729,4118150.0649214606,83698881.07390994,756675040.518524
2024-01-12,575581.9202997241,4088415.93808097,83485858.08970338,755157717.8582158
2024-01-15,575581.800299724,4086976.13120822,83545123.88286823,755652552.7095294
2024-01-16,571658.9108019584,4057063.289961499,83344442.67141418,754423958.879755
2024-01-17,567115.1196050126,4035874.748669072,83505434.03558992,758680957.9738796
2024-01-18,572500.86757359,4073057.4223523065,84797681.21326153,769469819.1148262
2024-01-19,578130.6024740847,4113399.236603113,85637333.35206483,773342201.3619246
2024-01-22,580212.9590874484,4123631.5215304047,85941724.87341787,773545696.5566717
2024-01-23,580571.6256285356,4175877.5316583687,86007040.60271928,777234452.2882296
2024-01-24,581468.3530032153,4115400.415215557,86203268.87135813,777295281.7902203
2024-01-25,584684.4685691079,4140735.4064064226,86294167.15463662,777566036.675638
2024-01-26,585086.3386783478,4143054.872815249,86430713.30418594,781692918.0319368
2024-01-29,588763.9786182782,4172334.8108762894,87219495.20374775,787036141.9454093
2024-01-30,588688.4156242206,4170563.080489791,86812704.45264938,784845259.635519
2024-01-31,580187.227937617,4115906.213712249,85501613.33450036,769687977.4256655
2024-02-01,586812.9292296025,4166782.566580638,86259154.5186605,782755654.3802986
2024-02-02,590039.571944407,4182495.5057279286,86411887.71098864,784133060.2235806
2024-02-05,587531.5731781675,4178877.0673870337,87249030.26125205,785958599.6369985
2024-02-06,588648.9663955001,4184411.177622413,87496781.77637817,784898654.1318305
2024-02-07,591466.9056198772,4199474.17659169,87429450.91465065,784752398.7746061
2024-02-08,593713.8565185402,4216021.466523806,87920709.56269068,788226387.2225751
2024-02-09,597064.9603636789,4243340.673304666,89117320.71011724,794974065.4605436
2024-02-12,597310.6501782227,4288093.157629461,89099041.9363095,794459038.6173753
2024-02-13,592318.6404939321,4260074.126160458,88495365.89067727,786895313.8961889
2024-02-14,600243.6396938709,4314971.452667329,90471121.74897537,804800693.0746471
2024-02-15,616353.430609409,4422890.582710058,92788314.55578344,817284648.9880763
2024-02-16,614728.8885464865,4403856.284658175,92176137.30726257,816150977.0684105
2024-02-19,614729.1285464865,4376010.774471018,92265311.47685808,818560985.9418488
2024-02-20,616656.4849740205,4438200.05365502,92664972.463672,822212736.70894
2024-02-21,615986.1478452074,4428755.607162688,92360343.94183181,821571524.6885452
2024-02-22,626998.5678156529,4506928.405315695,94272367.15592822,835707577.9494565
2024-02-23,627440.7120920623,4513369.274291832,94419161.93263125,832720517.4746135
2024-02-26,626552.77724536,4507671.300614018,94294940.49642496,833315193.7363286
2024-02-27,627126.2280873967,4512988.475185333,94423883.8954496,835156522.2818874
2024-02-28,626357.1619969907,4508143.037757141,94263617.96295127,834176229.2039014
2024-02-29,628983.9032379492,4526168.167700282,94760202.70011988,838674560.0443363
2024-03-01,634725.0835821324,4561896.120721501,95269062.05498526,847484900.4973341
2024-03-04,633696.9841651157,4559956.75865534,95121083.27331677,843387331.4340804
2024-03-05,628337.3688567731,4523337.884663024,94543412.42741533,835022625.8966154
2024-03-06,633028.6587326047,4555274.228239823,94985314.68205397,844099438.5973647
2024-03-07,637704.8678179684,4588860.458331319,95189566.00120573,846291731.3505821
2024-03-08,632769.5650533439,4551068.542733165,93566367.5142296,836002528.1267333
2024-03-11,631777.6729674791,4539448.935805931,92728537.43568413,831406769.4361898
2024-03-12,638215.6764280143,4584813.776323569,93646659.44255702,836407197.4763811
2024-03-13,637565.124352568,4578355.15797579,94116728.00449708,835943528.0964324
2024-03-14,635825.5109339729,4569423.6168780895,93861199.02123503,835252197.6982257
2024-03-15,633438.8122941647,4555818.625782091,93936445.2751695,837355462.6192099
2024-03-18,637951.6475136601,4590062.103860785,95026088.93130057,848054621.415453
2024-03-19,639787.242907393,4604676.744653089,95420426.6368185,854813315.6233724
2024-03-20,647479.7842144957,4660559.48677594,97792111.79875548,865693434.0400606
2024-03-21,650385.6278597558,4681215.595083378,98052134.00420865,865084417.7167554
2024-03-22,648971.9668561432,4671430.01182389,98405563.65440968,866169939.7680434
2024-03-25,647628.2836578464,4681121.9971072795,97989392.92545244,870153346.3796036
2024-03-26,645383.6248101749,4652183.321081665,97693656.08377422,864252576.7189677
2024-03-27,647932.0518500829,4676579.170638343,98181143.16891102,870211659.7857634
2024-03-28,649133.9745228247,4690512.273107027,98205533.5510365,876201070.6184736
2024-03-29,649134.0345228248,4690967.100479193,98304859.48640464,876201151.6064764
2024-04-01,651003.2989256673,4700439.119232995,98560594.19573168,875801286.486884
2024-04-02,645729.0869325158,4668427.57979601,97880256.85194317,875305167.9357766
2024-04-03,648538.503593221,4690489.8733876115,98279520.29474719,876000399.9877013
2024-04-04,641074.36786995,4637788.406918366,97174689.90964869,862142431.0896951
2024-04-05,647344.0456224832,4682822.091628482,97937979.88172506,874794839.7822384
2024-04-08,647834.1026399991,4684747.52983089,98269956.32512967,874750966.7283936
2024-04-09,648107.4768759686,4685622.62557019,98410584.90749267,877680088.5398574
2024-04-10,639732.4848003887,4625713.67784617,97096672.86742121,862704870.0022831
2024-04-11,644314.9770294282,4659363.75638831,98556999.36790432,878690999.5168027
2024-04-12,631512.127924036,4569558.606445532,96742606.53245103,863807527.5882009
2024-04-15,624541.5410864565,4518932.774685165,95731604.16506302,861623746.1301632
2024-04-16,620601.3560960512,4491292.014067123,95700448.99453953,861189911.1202669
2024-04-17,618405.8685949575,4474908.546326832,95666149.82309102,857939176.710729
2024-04-18,619442.9417963739,4483156.346957076,95606059.42552125,854546340.0840445
2024-04-19,616244.8782600285,4459579.310504349,95277621.24402788,850048199.8617605
2024-04-22,620534.3333019054,4492296.252505814,95959428.68127231,852570770.0623409
2024-04-23,627181.6103011986,4542362.812606431,97095869.1442859,864783070.2235298
2024-04-24,628884.4513104043,4555953.407518225,97316097.42023055,861873550.254194
2024-04-25,630367.7301560533,4566509.910796481,97870265.30740188,867997435.1123166
2024-04-26,636187.6009264131,4605107.568065934,98988882.1413471,872658501.0175685
2024-04-29,638504.1620171829,4625707.252149683,101026681.89250256,879277674.7631007
2024-04-30,628645.6794944982,4549948.83447733,98266117.60127461,864161506.2900021
2024-05-01,627880.6304371484,4546295.28080626,99030588.79380792,869903473.7581071
2024-05-02,634724.1549764926,4595339.409614309,98829086.65283903,872745713.0926772
2024-05-03,643009.3660021441,4654358.9948699195,98409367.1337794,877476310.8663062
2024-05-06,648451.2702348662,4692323.081673539,99580063.87417983,878683925.5058675
2024-05-07,647095.4355540217,4664263.899473389,99806058.69354565,874983063.5652807
2024-05-08,651382.5306766978,4701939.659436676,100800144.50854015,884401590.3480223
2024-05-09,655881.8286451851,4737959.153767088,101936501.861497,893271659.0079955
2024-05-10,663884.6297951866,4792383.977102513,103160374.05032128,906468089.4555789
2024-05-13,664277.2116790813,4799934.276150705,103506341.9194706,910132840.529468
2024-05-14,667631.6386792545,4828512.300419972,104306095.14103924,910509378.5520144
2024-05-15,676228.3659871629,4890686.411328958,105828387.49648736,921394993.2109989
2024-05-16,675237.5623208076,4873662.153562893,104177000.23950373,914001548.1517437
2024-05-17,677109.3868161314,4886698.44465202,105208578.0598849,911416345.4372517
2024-05-20,676332.2479998425,4884944.927628462,105341451.60230295,915341311.2654904
2024-05-21,676247.7744489762,4890421.030482661,105744861.10934752,919805195.8869437
2024-05-22,674009.840139941,4878213.618996836,105314716.24977478,918958525.9000312
2024-05-23,665343.1043649666,4817283.678533668,104261922.4996922,908732304.627958
2024-05-24,673216.3755315917,4875096.383412021,105676798.82883516,920704176.1384336
2024-05-27,673216.1855315915,4875095.00752702,105607419.65825982,919418050.4869187
2024-05-28,671961.3421064648,4866008.058863965,105393777.3746498,914492385.5988637
2024-05-29,666775.5315389805,4830788.725999914,104858448.97345445,908655030.0278165
2024-05-30,668986.4361515732,4849750.270237215,105437615.56695002,916879392.847874
2024-05-31,672653.996747142,4865642.6854704525,105575064.76941615,925316287.6420336
2024-06-03,672549.6216746235,4869931.810545948,105711344.82696997,929530815.975306
2024-06-04,670862.7189786206,4858387.810843171,104705572.41075808,919611932.7123494
2024-06-05,676728.5708917133,4900868.310397787,104976838.09390612,929635552.7802356
2024-06-06,676565.2362230349,4902865.297337467,105496141.39558683,926041894.6622645
2024-06-07,677610.3130960384,4908676.869099013,105501896.98377576,925107479.9543664
2024-06-10,678220.4577486895,4914928.013213203,106367344.302557,935299955.4911326
2024-06-11,680195.5413710593,4929241.049207793,106817903.05554236,934561439.4945544
2024-06-12,686355.993876679,4973815.980826129,107829955.67257167,945359281.4306428
2024-06-13,690134.5796664876,4995263.101084004,108213104.162109,945767352.7853271
2024-06-14,688356.2215009113,4991683.975836008,108160040.50213252,945622468.8410997
2024-06-17,694504.4810906565,5038143.857175949,109416406.45043096,959999674.2626226
2024-06-18,695890.1714445312,5048683.193830074,109741877.94913204,959674340.8898152
2024-06-19,695889.6314445313,5047078.729977752,109860793.39755884,959360394.3674008
2024-06-20,694931.8596670915,5042634.053302316,109770041.8247714,959805154.6575682
2024-06-21,696705.2782743353,5057453.285521228,110728066.5814184,969688302.7857004
2024-06-24,696352.4881027645,5054961.981635588,111319599.52977614,966808841.4022845
2024-06-25,703164.2906084014,5103355.471948595,112285496.42591465,974663044.307747
2024-06-26,705401.3375272654,5122201.272320485,112642721.51138557,981135676.9343181
2024-06-27,708776.205087508,5148195.965653114,113844344.25491305,987594592.1887128
2024-06-28,708043.8058634015,5145495.945970511,113773432.20059717,982021321.8480983
2024-07-01,708972.6667309937,5151253.601934053,114078663.46773864,978587909.8120573
2024-07-02,712200.1980334842,5175487.619089526,115028873.39938268,985272029.3002914
2024-07-03,717583.2423338762,5216399.621821879,115892562.53472383,992719040.6831936
2024-07-04,717583.2423338762,5215825.555228013,115976522.64440988,994405344.0806805
2024-07-05,724070.7390377574,5260953.175700537,116834607.75779592,999398637.5568646
2024-07-08,724851.0580233675,5268072.519502231,116438624.25875773,997808181.8012701
2024-07-09,724072.043982108,5261903.950822378,116472053.15846972,1001210618.8162597
2024-07-10,731188.473111637,5316983.219925892,117963363.16844268,1010809601.171282
2024-07-11,730916.4115550207,5317051.435856998,118121204.86759017,1010850080.707314
2024-07-12,735368.7212864864,5334952.999189202,116336070.01771832,1008389081.1458944
2024-07-15,737169.634886483,5344037.55114607,116703539.35646231,1012952155.9363205
2024-07-16,743551.69928736,5397367.429957017,117586013.73831259,1028845006.9173768
2024-07-17,734323.6787747125,5331630.502111678,116280158.9399178,1015305302.2359236
2024-07-18,728440.8295547196,5288043.358069532,113408042.6322602,1004264967.148194
2024-07-19,731569.5860277193,5310390.468016611,114966156.05483855,1013399446.033342
2024-07-22,736746.4664996181,5355410.064985724,115980100.03906348,1023200903.607376
2024-07-23,737331.7096183745,5362392.324541552,115680713.67772664,1022752796.7156862
2024-07-24,724675.3734414108,5271506.069024855,112881237.19359852,1003363742.673304
2024-07-25,721233.8394268573,5237023.154846296,110991401.11064152,997213985.3931565
2024-07-26,729503.8360371732,5274385.684932366,112122555.4644284,1007758523.6100392
2024-07-29,729530.0322303775,5289165.6866734605,112449035.4741984,1008276137.4412614
2024-07-30,727336.6376514765,5279227.517065712,111888371.88848312,1004713726.876194
2024-07-31,742529.5584409002,5383859.069387435,113361986.2021131,1027289644.1029851
2024-08-01,731040.395224725,5276064.740415885,109468915.1356524,1000004809.6015832
2024-08-02,720902.218762933,5221350.590056172,107559334.82525724,986893489.513728
2024-08-05,704611.8743524012,5043048.107115006,102580215.11571997,956278128.5177709
2024-08-06,710951.3369148828,5062115.709101348,103649590.4321614,972154875.1602429
2024-08-07,707618.073379737,5063927.218527412,102414975.45830572,969656163.8824538
2024-08-08,722870.1614097587,5190424.61997049,105628674.40574844,994184987.2853965
2024-08-09,725151.8607970075,5202021.903799493,107082454.48294444,996184627.5400157
2024-08-12,723393.8108409098,5184057.066629212,106369277.79742575,986593390.3818768
2024-08-13,733437.2341211272,5261678.717584967,107802067.87840533,1004471658.2223006
2024-08-14,735982.2269075187,5264407.270846791,108168038.71894932,1002532942.4098328
2024-08-15,745187.5076404375,5318626.798282094,109731100.53370237,1010258126.9209046
2024-08-16,750551.834069266,5384008.526512473,111998845.783484,1023384938.7773032
2024-08-19,754603.9320186143,5405982.568981352,111648174.8381225,1017945597.1223916
2024-08-20,753380.0889504874,5379510.525150956,110520109.435848,1002658496.5493252
2024-08-21,756598.6493185423,5396061.566939844,109969343.88250218,1004445201.5719697
2024-08-22,750898.2833072185,5355256.376890421,108968854.0733838,1001443030.0460466
2024-08-23,760503.204151304,5433339.091738576,111187086.41131613,1018724491.7484626
2024-08-26,758423.3911459001,5403008.238523392,109212968.3250096,1004061562.8623512
2024-08-27,759934.9112387407,5409292.69168848,109822758.1921873,1008160062.0447865
2024-08-28,756427.9099360679,5388111.645265605,108906712.87161285,1003295711.2763844
2024-08-29,758736.7123517331,5405467.959807452,109586618.81636116,1014195731.2679722
2024-08-30,768060.128361204,5449770.6407869235,111284231.23019472,1023731987.7303824
2024-09-02,768063.568361204,5447183.633174495,112429910.8960907,1026578370.405421
2024-09-03,752120.2424679305,5352538.917547274,110352586.21537971,1005998467.1668724
2024-09-04,751916.6041392694,5353946.988113254,109293331.9057054,1007876560.9194828
2024-09-05,749082.5086603446,5327399.893341505,107361505.21664776,997036317.3428304
2024-09-06,735895.8253256724,5218458.066131941,105522313.76040326,980794625.73574
2024-09-09,744183.4920730506,5274698.173464576,106035723.09805275,995546365.0742348
2024-09-10,746229.2910563105,5308376.68485817,106842872.69802792,1000894976.1396832
2024-09-11,753333.6203693494,5364338.043926063,107149649.63961232,1011983159.9736187
2024-09-12,760320.600841879,5413254.581813926,108414111.43276112,1018206183.29274
2024-09-13,768306.5878017499,5467730.662749934,108714608.4892137,1026219380.9308308
2024-09-16,771182.5365316168,5469766.376857799,108574783.92000858,1025294901.8559752
2024-09-17,771886.27611988,5474603.413380249,108673863.41171397,1018202894.1142008
2024-09-18,770063.3420887889,5461674.253764736,109360544.756676,1018739938.7329417
2024-09-19,782459.8167866886,5540597.962666542,111664845.93084703,1034615325.1689652
2024-09-20,781333.7698902353,5521685.751814293,111619781.26164676,1037306514.5239686
2024-09-23,783267.1464670056,5522738.3230242105,112793600.59330036,1042920205.520818
2024-09-24,785252.6745524119,5537052.184071423,112792123.66735932,1047228667.9103242
2024-09-25,786335.7381469432,5528097.5063206395,112416913.7736942,1041808367.9085397
2024-09-26,790994.9931118417,5562514.0900604045,114443527.7974056,1056017904.3127187
